LotArea,OverallQual,OverallCond,YearBuilt,GrLivArea,FullBath,HalfBath,GarageCars,Neighborhood,KitchenQual,SalePrice,BathsTotal,Age
6355.402001866508,5,9,1982,1508.0623939502361,1,1,1,LuxuryEstate,Ex,901103.4568690071,1.5,42
3329.3112825797975,2,2,1980,1571.6531525000019,2,1,2,Rural,Ex,325226.3560781709,2.5,44
6760.395702011927,2,3,2003,1242.04734343383,1,0,3,Rural,Gd,311339.1005086752,1.0,21
7221.171490567646,6,2,1993,1037.303871178522,2,0,0,Rural,TA,299828.83528842847,2.0,31
7119.58089586208,10,1,1983,622.2810513446451,3,1,2,Suburbs,TA,491557.36777698656,3.5,41
8161.5614511092435,9,4,2020,1152.4253209615638,2,0,0,LuxuryEstate,TA,920991.5682394315,2.0,4
7667.844309097808,4,5,2011,1736.5727266338936,1,1,2,Suburbs,TA,410371.46027609945,1.5,13
6918.360158456873,6,6,1972,1148.5442809802162,2,0,2,Rural,TA,278474.4287038928,2.0,52
5859.668577082706,7,5,1995,1381.0964812870302,1,0,3,Suburbs,Fa,349200.3367918861,1.0,29
2678.078132968017,6,1,2005,1733.2156437061585,1,1,2,Rural,Fa,317024.37910111906,1.5,19
6859.236438265172,8,3,1956,1760.3447482113343,1,0,1,Downtown,Fa,508090.1365347919,1.0,68
6415.375374326222,4,1,2010,960.2335739169805,3,0,1,Rural,Ex,388855.20140480116,3.0,14
6543.157674390747,1,5,1952,1998.5296782268206,2,0,0,Downtown,Fa,386063.1073811457,2.0,72
3446.502848359381,7,5,1987,2063.675044677743,1,1,0,Downtown,TA,495336.6551872795,1.5,37
3837.886919183475,3,6,1983,935.0750713907202,3,0,1,Downtown,TA,328529.44176138274,3.0,41
8106.3057066658075,6,8,1993,1088.081565179423,1,1,0,Rural,Ex,397434.37047984666,1.5,31
5920.88969228669,2,10,1979,2095.545341573096,2,0,0,LuxuryEstate,Ex,917096.788783449,2.0,45
7363.001394745249,9,1,1966,1426.5732393723495,3,1,1,Rural,Gd,439757.8930754846,3.5,58
6056.636752260923,1,4,2008,500.0,1,0,1,Suburbs,Ex,329214.6218375569,1.0,16
6059.51227899149,6,10,1959,800.1592476336568,1,0,1,Suburbs,Gd,332005.18646231364,1.0,65
7876.567611951996,6,1,1967,1375.3151874137593,1,1,3,LuxuryEstate,Fa,659806.8649856786,1.5,57
4967.910543565253,5,9,1994,918.478674857699,2,0,3,LuxuryEstate,TA,617267.24460192,2.0,30
6192.241553881967,5,7,2008,1293.2881146817792,3,1,1,LuxuryEstate,Gd,836887.6491962872,3.5,16
5075.449422589915,1,7,2011,1516.1981068417895,3,0,2,Downtown,Gd,498098.65030769544,3.0,13
5131.007545135369,10,5,2008,2231.1273020173644,3,1,1,LuxuryEstate,Gd,1250334.173532706,3.5,16
5381.6557530627215,5,7,1998,1354.7730418861056,1,0,3,LuxuryEstate,Ex,887337.6561666419,1.0,26
6444.267543267426,2,2,2012,2036.2708997863795,3,1,0,LuxuryEstate,Ex,1020453.9272352312,3.5,12
5042.502756673045,7,4,1981,2214.380081018385,1,0,2,Rural,Ex,527257.6128626887,1.0,43
8511.512251147042,3,7,1959,2217.1548346760383,2,1,2,Suburbs,Gd,485718.3066082859,2.5,65
4210.785395560992,4,3,1960,1642.377296692784,3,1,0,Suburbs,Fa,311138.0608830865,3.5,64
5626.256711677282,3,2,2019,518.3554260805129,1,0,2,LuxuryEstate,TA,481003.32900943083,1.0,5
5120.5378834516505,3,10,2011,1730.4124327019326,3,1,0,Suburbs,Ex,546430.2605327142,3.5,13
8893.955768707467,4,2,1996,2024.1999439067704,3,1,3,Rural,Fa,347219.8344155135,3.5,28
6393.10955302315,5,1,1983,1459.4664472822915,2,0,2,Suburbs,Ex,509390.50515717216,2.0,41
8063.68907893727,1,5,1966,2372.291935037624,3,0,2,Downtown,Ex,736854.7530349281,3.0,58
3028.879253926056,4,6,2003,1929.916780733729,2,0,0,Rural,Gd,354502.08076010353,2.0,21
6534.100531738518,8,6,1989,1784.136688576392,3,0,0,Suburbs,Gd,527065.0606382233,3.0,35
7779.261591246874,10,9,1968,2043.190355602919,3,0,3,Suburbs,Ex,783104.9421875393,3.0,56
6164.567978550848,7,4,2016,1666.684925630439,3,0,0,Rural,TA,390165.128876457,3.0,8
8130.960750130702,9,1,2002,500.0,3,1,0,Suburbs,Ex,555297.677454203,3.5,22
4965.423099799255,5,6,2013,1250.4305242648172,3,1,3,Suburbs,TA,433668.21837713424,3.5,11
8818.69488037116,10,5,1996,2098.5840136239267,3,1,1,LuxuryEstate,Fa,1064448.7285683886,3.5,28
10597.7962472385,4,10,1955,1096.204329950852,2,0,1,Downtown,Ex,545561.1923097308,2.0,69
5274.322879120682,8,6,1965,1388.2637473815305,2,0,0,Rural,TA,319920.8191906408,2.0,59
5108.994957198456,9,3,2021,977.5818430484644,1,1,3,LuxuryEstate,Fa,817851.6499862004,1.5,3
8906.768954235402,7,2,1967,2391.9612976008843,3,1,1,Suburbs,Fa,555689.3119324074,3.5,57
9159.144291461425,7,6,2001,2340.7462287090075,2,0,3,Rural,Gd,511574.443416119,2.0,23
4954.279945693464,5,1,1997,1058.0655524296353,3,1,0,Rural,Fa,261112.32035222673,3.5,27
5159.626365808285,4,7,1992,1573.649000194542,3,0,0,Downtown,Gd,505477.08291563526,3.0,32
5436.430782278985,10,7,1988,1159.7529761179762,2,0,3,Downtown,Fa,558393.0366005332,2.0,36
3311.098977931446,1,10,1998,1807.472319515689,3,1,2,Rural,Fa,263336.5102915801,3.5,26
4162.696107031604,10,7,1961,1754.8415386211645,2,0,0,Downtown,TA,592233.9781693094,2.0,63
3991.718466495864,10,10,1959,1905.8527858066327,2,0,0,Downtown,TA,606691.0105842358,2.0,65
4464.404869791743,7,1,2020,1665.9592238539437,1,0,0,Suburbs,Gd,497318.768702626,1.0,4
5930.630225226438,1,4,2004,2967.7031031942342,1,0,0,Downtown,Ex,736966.0260477602,1.0,20
6468.429465073042,1,7,1950,986.0381174946306,1,1,3,Downtown,TA,270979.87067742157,1.5,74
9101.000985628154,5,9,1998,644.6983227817428,1,0,3,LuxuryEstate,Fa,580724.5086697849,1.0,26
4003.291918522418,9,5,1985,1303.4548996492692,3,0,3,Suburbs,Gd,543601.0244158831,3.0,39
7968.644796953167,6,2,1970,716.0058672198662,3,1,3,Suburbs,Gd,438649.1981886931,3.5,54
5572.0223115489825,3,7,1986,753.7688649970036,1,0,2,Rural,Gd,248227.9044031876,1.0,38
5901.072580695134,3,10,1973,999.3426729010165,2,0,3,Downtown,Fa,310567.12061861134,2.0,51
7349.638984333207,7,1,2004,1038.9055472841862,2,1,3,LuxuryEstate,TA,756202.9674145518,2.5,20
3754.555956875403,6,7,1974,1022.69094902497,2,1,0,LuxuryEstate,Ex,744506.8437759688,2.5,50
6764.819492368101,9,6,1956,1759.109475222706,2,0,2,Suburbs,Gd,553512.9082766738,2.0,68
6332.904416426112,6,7,2020,1246.905469457332,3,0,0,Downtown,Fa,481664.3424187972,3.0,4
6984.902528016299,5,10,2020,1410.2427125637598,2,1,2,LuxuryEstate,TA,793394.5151199787,2.5,4
6578.337287815636,10,3,1973,1947.1163872504674,2,0,1,Rural,TA,482669.7792445327,2.0,51
10910.600279821789,7,3,1960,1116.838737609287,1,0,2,Downtown,Ex,621355.546318216,1.0,64
4724.520031497368,1,7,2022,1367.7270506476389,2,0,2,Downtown,Gd,496508.9227888626,2.0,2
4938.006089996365,7,2,1961,1682.8799930464577,3,1,0,Downtown,Fa,476301.28808959655,3.5,63
4753.718947150472,3,1,1984,529.2160996898893,2,0,2,LuxuryEstate,TA,414961.1567642646,2.0,40
4889.04576167949,9,9,2012,500.0,2,1,2,Suburbs,Fa,415603.7686803309,2.5,12
4725.225745386964,6,9,2017,1673.0586643988613,3,1,0,Suburbs,TA,459927.29372908286,3.5,7
8378.033062215103,9,7,2006,1746.0071402834492,1,1,1,Rural,Gd,500536.20936980663,1.5,18
8841.00849597971,5,7,1962,2532.110067426205,3,1,1,LuxuryEstate,Gd,1006601.8393222184,3.5,62
4858.507412501047,7,3,1972,1579.047437933405,1,0,1,Downtown,Ex,654169.0562110669,1.0,52
4335.288853791542,4,10,1988,1909.8698586290475,2,1,2,Rural,TA,307754.85293587873,2.5,36
6942.831112772808,7,2,1961,1402.263678207013,1,0,0,Rural,Fa,293593.2092103481,1.0,63
4895.553911438057,1,7,1983,1648.613610792543,1,1,1,Suburbs,TA,348729.04971180833,1.5,41
7265.863635511021,7,9,2020,2333.628420874767,1,1,1,Downtown,Fa,583719.8481545495,1.5,4
6405.846041702599,8,1,1980,500.0,2,0,1,Downtown,Ex,605258.6702390119,2.0,44
2968.511770005536,5,4,2011,1706.8081287858404,1,1,1,LuxuryEstate,TA,712689.2446459013,1.5,13
9095.010402660124,2,6,1962,2567.793365038683,1,1,0,LuxuryEstate,Gd,885722.1444557502,1.5,62
9591.755346191043,5,7,1980,1641.0171096046713,2,0,1,LuxuryEstate,Fa,671758.7924575366,2.0,44
4774.422619031227,6,10,1951,2325.2864816164238,3,1,2,Rural,Gd,463234.72948989144,3.5,73
5224.596880128031,2,7,1964,1185.3939252352789,3,1,2,Downtown,Ex,468914.024862199,3.5,60
6571.73078144981,6,10,2006,1483.9762529181432,3,1,0,Suburbs,Ex,601747.1416935248,3.5,18
6668.91357997405,6,2,1983,1516.7623511942938,2,0,3,Rural,Fa,292847.63270316843,2.0,41
7317.088545345661,1,4,2017,500.0,2,1,1,Rural,TA,218956.93230581164,2.5,7
10020.409077532699,1,5,1978,915.9110860748999,3,0,1,Suburbs,Gd,377999.80019880773,3.0,46
5646.105545011901,10,1,2015,951.562460308007,1,0,2,Suburbs,Gd,572880.0859025149,1.0,9
4403.405510923092,3,1,1965,1911.0330390162637,3,0,0,LuxuryEstate,Fa,563666.8366153069,3.0,59
3241.3615439709456,10,10,1988,1936.0765528420275,2,1,3,Suburbs,Fa,547428.5870326608,2.5,36
4538.139920116162,10,3,1986,1662.0182213532667,1,1,2,Suburbs,Fa,506074.5091055033,1.5,38
5933.746054252406,3,10,1970,1912.0514484278528,1,1,3,Suburbs,Ex,492846.3188240043,1.5,54
9589.115727035576,4,3,1993,1417.925293639113,2,1,0,Suburbs,Ex,550911.7444963695,2.5,31
4964.777401927657,2,8,1968,2100.9658347697714,1,0,0,LuxuryEstate,Gd,673256.6752776216,1.0,56
6447.575903277797,9,9,2020,1504.394221316036,3,0,0,Rural,TA,424636.69327595294,3.0,4
5967.154207854496,10,1,1957,1528.9320237133782,2,1,2,Downtown,Fa,576649.9764877132,2.5,67
8376.786546896168,7,2,2015,1367.2036833687944,2,1,0,Downtown,Ex,715330.31904306,2.5,9
11053.864851747243,7,10,1990,1842.225238818214,2,0,2,Rural,TA,435485.3196330219,2.0,34
4938.262454159359,6,2,2019,1289.4005916935434,2,1,2,Downtown,Fa,464170.01998388965,2.5,5
5021.121114963556,3,4,2010,1988.2156885990341,1,1,1,Downtown,TA,487097.85061299236,1.5,14
8088.321754138144,6,2,1975,933.9254296419966,2,1,2,Rural,Fa,288286.5583358296,2.5,49
7363.782979252623,8,7,2020,950.541872635903,2,1,2,Downtown,TA,565663.204614187,2.5,4
9693.414651472067,8,9,2019,1843.7133775632522,1,1,1,Downtown,Gd,747534.0606140568,1.5,5
7167.856370651928,9,7,1978,1455.7278927084938,2,1,3,Rural,Fa,401470.4116934635,2.5,46
5281.415818425881,1,6,2015,1273.0542919234358,1,0,1,Downtown,Fa,366942.8785672474,1.0,9
7181.309661384618,1,10,1968,1945.0288662377297,1,0,1,Suburbs,Gd,418667.9273776653,1.0,56
8217.407161165815,3,1,2017,1196.3692929569577,2,0,0,Rural,Fa,241480.32860895921,2.0,7
7640.964362394729,3,10,2007,1399.899372849815,3,0,0,LuxuryEstate,Fa,644563.1725824911,3.0,17
7014.548062214595,10,9,2019,2199.6139750355796,2,1,1,Downtown,Ex,1009856.754056708,2.5,5
8133.349379178308,8,5,2006,2269.571172905325,3,1,0,LuxuryEstate,Gd,1152057.1103474246,3.5,18
8338.591180891346,10,5,1986,2286.1991051351633,1,0,1,Downtown,Ex,974354.9558972912,1.0,38
8764.317982075054,1,6,2010,1358.9371115330443,3,0,0,Suburbs,Gd,403804.67633842875,3.0,14
7297.419775179285,2,9,1979,2115.3514524922352,2,0,2,Rural,TA,356619.82877761265,2.0,45
5665.763839366291,2,8,2020,1025.523586115661,2,0,0,LuxuryEstate,Gd,652286.50326426,2.0,4
6293.427372866646,3,8,2022,1046.5485626389695,3,0,0,Rural,Gd,275745.90966482693,3.0,2
8413.017933016714,6,8,1974,500.0,2,1,2,LuxuryEstate,Ex,776998.5688410533,2.5,50
4366.128658025527,1,1,2014,2336.434100949265,3,1,1,Downtown,Fa,460913.33897083637,3.5,10
6737.346617745802,2,1,1955,1068.010075461961,1,0,0,Suburbs,Gd,268689.33556416177,1.0,69
5213.3223753452785,1,8,1967,1436.73371012647,3,0,0,LuxuryEstate,Fa,517470.1969184581,3.0,57
6057.489645869635,5,5,1959,1044.837829035858,3,1,2,LuxuryEstate,Gd,681340.4231737509,3.5,65
8556.903725214597,7,9,1960,1847.5826241650702,3,1,2,Suburbs,Ex,641880.3047559061,3.5,64
6382.198136039807,8,2,2014,1312.1831696413299,3,1,2,Suburbs,Gd,584847.858693247,3.5,10
6092.873096312298,10,9,2014,847.5915547835253,1,0,3,Suburbs,TA,463090.7429895497,1.0,10
3280.2877180401615,1,8,2001,1720.8312820930303,1,1,2,Suburbs,Gd,411812.0437990396,1.5,23
7492.507132054441,7,9,2016,783.1349875948857,1,0,1,Suburbs,Gd,425526.6612249266,1.0,8
7290.96836228215,5,4,1980,1081.2971373422542,3,0,0,Rural,Fa,256226.18589481805,3.0,44
10326.50944661092,10,1,1966,500.0,1,1,0,Downtown,Fa,464399.03526899574,1.5,58
5384.443530093999,1,1,2004,788.0209439011966,2,1,3,Downtown,TA,395833.5977400539,2.5,20
6438.300655327878,3,5,1985,1589.264584860239,1,1,0,LuxuryEstate,Gd,666023.1708417143,1.5,39
6498.76736742151,7,2,1975,517.7319809485376,3,0,0,Suburbs,Fa,302419.5119866007,3.0,49
9154.90655952695,10,8,2002,759.4271376891421,2,1,1,Rural,Gd,466821.53887768165,2.5,22
5809.408935226096,1,10,1966,1498.815541933596,3,1,0,Rural,Ex,311994.613929742,3.5,58
6558.043051540679,7,5,1974,1228.1965519534738,2,0,1,LuxuryEstate,Ex,924388.2371542417,2.0,50
7215.793019433078,5,5,1951,2496.0183179796545,3,1,3,Suburbs,TA,502296.1913223316,3.5,73
6373.2182463127165,1,2,1954,2416.9482730121877,3,1,1,Downtown,Ex,641252.8345386921,3.5,70
5107.132770898944,1,7,1953,1066.0387686244233,2,0,2,Suburbs,Fa,223245.84868990557,2.0,71
6388.179985796615,1,8,1985,1778.5688092017408,1,0,2,Rural,Fa,257774.59689873218,1.0,39
8147.263499719544,9,10,1955,1874.6412784397257,2,0,3,Suburbs,TA,563928.3894740916,2.0,69
3946.9694011778797,3,1,1970,1201.2605709877982,2,0,0,Downtown,Gd,360232.03592837456,2.0,54
6265.939348293752,5,2,1975,752.2292317508981,2,0,1,Downtown,Fa,349761.42588012846,2.0,49
4599.758370121654,10,10,2004,1493.8507753459712,2,1,2,LuxuryEstate,Ex,1289000.271638617,2.5,20
8390.093257849685,9,4,1988,1413.5771625929444,2,1,1,Rural,Fa,350987.7819537407,2.5,36
2953.6261904324506,6,5,1982,1282.1177515146903,3,0,2,Suburbs,TA,417774.94517021626,3.0,42
4882.156305456823,9,2,1963,1721.1584340822426,3,1,1,Suburbs,Ex,645859.4658483199,3.5,61
6754.423750129042,8,1,2005,1124.6351964972007,1,1,0,LuxuryEstate,Ex,988189.9115919215,1.5,19
9131.048058468681,8,9,1970,924.0012262104285,1,0,3,LuxuryEstate,Ex,974191.7326659708,1.0,54
5868.499477854024,1,1,1995,1554.541485174916,2,0,0,LuxuryEstate,TA,636452.5270090362,2.0,29
4889.600946613603,9,4,1965,1692.9850462844379,1,0,1,Rural,TA,370929.5209824627,1.0,59
9762.31413888118,6,2,1965,911.6775280499735,1,1,2,Suburbs,Gd,398395.7889118621,1.5,59
3103.972199167512,9,4,1978,1964.0453054955406,2,0,2,LuxuryEstate,Gd,1025315.585799901,2.0,46
1602.3880867598364,3,8,1957,614.7594311119609,3,1,3,Rural,Gd,228378.70279473477,3.5,67
6880.028900106665,3,8,1952,1210.9432706421783,3,1,0,Suburbs,TA,310304.01938576606,3.5,72
4995.891551294778,6,9,1968,1370.9957319011955,1,1,0,Downtown,Ex,595312.3179534375,1.5,56
3957.534365738574,9,5,2015,1181.888143674035,3,1,0,LuxuryEstate,Ex,1142873.3412590914,3.5,9
7416.712894598707,7,7,2023,1217.4697632244038,3,0,2,Rural,Fa,370733.85113243427,3.0,1
6487.601427542398,3,3,1971,2435.537241154057,1,1,3,Suburbs,Gd,509927.50938800076,1.5,53
4871.842738526543,3,10,1995,1074.5579554805506,2,0,2,Suburbs,Ex,420697.5434081559,2.0,29
3439.391202658211,2,4,1962,2720.6108612359567,1,1,0,LuxuryEstate,Ex,920645.2759510068,1.5,62
7744.91465656029,9,10,1982,1718.563389865526,1,0,1,LuxuryEstate,Ex,1231174.1147633751,1.0,42
7300.402355917322,3,9,1954,1546.027568655996,1,0,2,Suburbs,Ex,451040.78917635017,1.0,70
5801.648272441234,5,10,1976,1738.120176693833,2,0,3,Rural,TA,326811.079352506,2.0,48
9693.273992095332,9,10,1973,2764.963874625976,2,1,0,Downtown,Gd,859253.2254653005,2.5,51
3859.830467347695,8,1,2016,1003.203498034276,2,1,1,Suburbs,Ex,581668.3503851679,2.5,8
2948.9496581505223,2,2,2012,939.7910405318054,2,1,2,Rural,Ex,352846.2994414668,2.5,12
4616.183860237511,3,5,1997,1122.5669017140394,1,0,1,LuxuryEstate,Ex,721236.7437376315,1.0,27
5908.827967289004,2,3,2012,1516.0715734822804,3,1,1,Suburbs,Ex,547109.2618550592,3.5,12
6486.678898645384,8,2,1961,637.1144375937133,1,1,3,LuxuryEstate,Fa,584509.2528241078,1.5,63
5517.52788428734,6,1,1977,1511.169619659304,2,1,2,Downtown,Ex,654873.5407029198,2.5,47
6704.110793028593,6,10,1993,2346.773566706836,3,0,3,LuxuryEstate,Ex,1306091.5973378944,3.0,31
3496.9211516191117,9,3,1992,1575.7036953123888,1,1,0,Downtown,Ex,712215.079774551,1.5,32
8887.52920814652,8,1,1966,1353.6572705123615,3,1,1,LuxuryEstate,Fa,765848.648754076,3.5,58
5835.697643214862,4,1,1989,1190.9197756581864,2,0,3,LuxuryEstate,TA,680866.2124330462,2.0,35
8234.591663176256,4,1,1998,1949.2558522757822,3,0,3,Downtown,Fa,501891.24489234923,3.0,26
6685.450692755408,9,8,2006,1087.0836133809762,3,0,0,LuxuryEstate,Ex,1125774.5110885107,3.0,18
6913.506438307568,1,3,2013,2423.197960299624,2,0,2,Rural,TA,412923.5198032207,2.0,11
7139.534560464408,2,1,2006,2466.679873857179,3,0,3,LuxuryEstate,Ex,1211633.4636970556,3.0,18
6895.41712003463,2,7,2023,1628.3753993308937,1,0,1,Suburbs,TA,399934.116013111,1.0,1
7285.445519735088,6,10,2023,1494.2424559616775,3,1,1,LuxuryEstate,Ex,1127617.944763917,3.5,1
8658.305060264862,4,3,2019,2015.3299041207797,1,1,1,Rural,Ex,480670.1925432161,1.5,5
6393.04233940294,10,8,1992,2047.3992511136626,3,0,1,Suburbs,TA,625309.3259815767,3.0,32
7418.007515177024,3,4,1972,1097.0041344702922,3,1,3,Rural,TA,316300.5300270706,3.5,52
5820.528611425547,3,4,1976,1236.722433431649,2,0,1,Suburbs,Ex,418012.110817488,2.0,48
8880.234430898945,3,5,2007,838.8262826583523,2,1,3,LuxuryEstate,Fa,634938.8409161555,2.5,17
4647.215395881461,6,6,1986,1704.5324691670285,1,0,2,Rural,Fa,279347.44891756796,1.0,38
9601.880865821631,8,7,1955,1833.3139417284453,2,0,1,LuxuryEstate,Fa,819083.7134997533,2.0,69
5919.684098711313,7,4,2014,825.0371810693636,2,1,2,Suburbs,Fa,362169.32983136625,2.5,10
3138.4497957639037,4,8,1955,1272.4005475919205,2,1,3,Rural,TA,229996.8113102182,2.5,69
6256.208829821579,4,6,1999,826.3730412093254,2,1,0,Downtown,TA,373977.59624278493,2.5,25
4637.896685050238,10,1,1971,1050.600094878081,2,1,2,Rural,Fa,352462.6489967924,2.5,53
7681.287097977448,2,1,1974,1775.5085301131498,1,1,1,LuxuryEstate,Gd,736874.777101398,1.5,50
4694.752041395218,1,9,2021,1133.2589666608603,1,1,0,Downtown,Gd,449669.9541245416,1.5,3
5107.633133570441,9,10,2000,1349.5870219838507,2,1,2,Downtown,Gd,679895.5936594693,2.5,24
2220.918538108938,2,6,1997,686.3441360263423,2,1,3,Suburbs,Ex,365999.414752433,2.5,27
5095.3873615018465,8,10,2019,1593.495104862332,1,0,3,Downtown,Fa,549209.5397553314,1.0,5
1152.2413467420865,9,8,2014,1477.8633400776755,3,1,3,Downtown,Ex,843682.7580703459,3.5,10
2832.1943530285535,4,7,2009,1135.5203749834188,1,1,2,Suburbs,TA,374342.96674038883,1.5,15
7520.829312288595,8,6,1995,1405.492851158763,3,0,3,Rural,TA,424027.76521052874,3.0,29
7571.600317301664,9,4,1985,1590.1474402517222,2,0,2,LuxuryEstate,Gd,1036933.6991433825,2.0,39
6850.915123569929,10,7,2007,1092.565925545328,2,0,1,Rural,Gd,453897.754079861,2.0,17
4066.0477137415737,10,9,1987,761.8687279991103,1,0,1,Downtown,TA,525655.5059888953,1.0,37
5904.577287716041,5,10,1960,2402.7872163434076,2,1,2,LuxuryEstate,Gd,938392.4598377853,2.5,64
5992.794921818863,7,10,1961,1183.3636476448637,3,1,2,Rural,Gd,376761.0989924415,3.5,63
3683.2706216149145,10,7,1991,1451.6199484065553,3,0,0,LuxuryEstate,TA,947894.4155268492,3.0,33
9006.796603534302,4,1,1988,2005.4198675101568,1,0,3,Downtown,Ex,711671.2246718383,1.0,36
7754.724581151343,1,10,2020,3264.527593785242,3,1,1,Rural,Gd,507356.0357431906,3.5,4
5558.071652340672,3,9,1960,877.7567750555671,1,1,1,LuxuryEstate,Ex,606726.727253059,1.5,64
6053.771677989062,5,4,1985,1724.913606863255,1,1,0,LuxuryEstate,Gd,809357.3205327211,1.5,39
6416.765615895105,3,3,2001,1146.2238573529469,3,1,2,Rural,Fa,286287.4022724121,3.5,23
1916.5302631514187,7,4,1980,1230.6048477116447,3,0,2,Rural,Ex,413408.89789150975,3.0,44
5505.645234958806,9,4,1982,1139.8939894966052,3,1,0,Downtown,Ex,746062.8665032828,3.5,42
4636.031504004402,6,10,1962,937.1725160997075,3,0,3,Suburbs,Gd,382064.0427369992,3.0,62
3996.759980210169,10,2,1967,1479.3543191076692,3,0,2,LuxuryEstate,Ex,1208747.7912864464,3.0,57
5437.79941422809,1,1,1990,762.7486564758822,3,0,2,Rural,Fa,192514.35696138613,3.0,34
9595.373053699044,7,10,2007,1973.4037832559352,3,1,3,Rural,TA,464129.55463467847,3.5,17
7281.68572253402,3,1,2005,1527.5014680166873,2,0,3,Rural,Fa,286088.12496526487,2.0,19
4857.642020434407,5,8,1973,1711.21748645072,1,1,0,LuxuryEstate,TA,684222.1987419918,1.5,51
7145.165562712317,10,2,2022,1266.9056940268886,1,0,0,Downtown,Fa,569527.1346785532,1.0,2
8798.710873172004,4,10,1980,1316.398032894126,3,1,0,Suburbs,Fa,331909.7864945211,3.5,44
7849.267365825537,10,5,2004,1643.781952583664,1,0,2,LuxuryEstate,Ex,1406279.3768415076,1.0,20
6119.260739840348,5,4,1959,917.9746837970872,3,0,0,Downtown,Fa,324681.7772187343,3.0,65
4706.126444588852,5,8,2009,1321.0047827933322,2,1,2,LuxuryEstate,Gd,789450.8197409462,2.5,15
7396.44662722718,6,2,1951,1070.193243060773,1,1,1,LuxuryEstate,Gd,672294.3618399997,1.5,73
6786.970770843499,10,10,1964,1054.7155947044928,1,0,3,Rural,Gd,406126.45273900195,1.0,60
7790.386440055465,10,9,1952,500.0,2,0,3,Downtown,Gd,611322.7763987936,2.0,72
7270.343603363939,6,7,1992,2169.66329474,2,1,1,Rural,Ex,534998.9369361695,2.5,32
8099.10543063867,8,7,1980,1156.7306234231155,2,0,0,Rural,Gd,416752.10288847017,2.0,44
4929.529576878864,8,1,2019,2081.688027581775,1,1,2,Downtown,Fa,574976.7876647613,1.5,5
8634.788131268651,9,2,2016,2034.3961606971461,1,1,2,Rural,Gd,537715.5135460363,1.5,8
6395.199209384799,8,4,2005,857.0001467417532,2,0,2,Rural,Ex,452825.2021386282,2.0,19
10150.521745250531,2,4,2012,955.7943821635771,2,1,3,Suburbs,TA,389362.4255558635,2.5,12
4621.624363820864,10,3,1964,2780.251479677842,2,0,0,Downtown,Fa,640228.407962929,2.0,60
9471.927606330499,1,7,1959,2375.462970963572,2,1,2,Downtown,Fa,490123.54658627964,2.5,65
6395.821566925296,10,8,1987,1484.2407433359479,2,1,2,Rural,Ex,552188.3033744869,2.5,37
4697.163992771103,2,2,1996,1628.6865532086747,3,0,2,Rural,TA,311038.9176228012,3.0,28
5032.228331891357,2,4,2006,1184.5767985264056,2,1,1,Downtown,Gd,392736.56889608107,2.5,18
5359.3053836113595,3,3,1999,1716.17635710017,3,0,2,Downtown,TA,453421.090769545,3.0,25
6848.3318928038325,10,2,2020,1141.4090496387644,1,1,1,LuxuryEstate,Fa,880842.2170337021,1.5,4
7045.670976070999,7,6,1964,500.0,1,1,2,Downtown,Fa,340556.4774376712,1.5,60
4852.599992122842,2,4,1967,839.2221067444746,3,1,2,LuxuryEstate,Fa,432948.93969235005,3.5,57
5951.290815478034,1,6,1951,1510.5463739252937,2,1,2,Rural,TA,282670.94885935873,2.5,73
10284.540717223728,6,2,1992,934.4663822487062,1,0,1,Suburbs,Gd,431473.774283387,1.0,32
9455.086340201422,9,4,1975,1466.3612675432328,2,1,2,Suburbs,Fa,499110.09505137947,2.5,49
6872.647339348065,3,6,2020,962.6694802835684,2,1,0,LuxuryEstate,Ex,794599.7646806831,2.5,4
6076.0069563364,6,5,1987,1108.8230387490032,3,1,2,Rural,Gd,408357.8625036727,3.5,37
6240.062653436523,3,3,1991,1926.5826532065958,1,0,1,Rural,Fa,269112.124924422,1.0,33
7227.035945460833,1,8,1954,1623.7402738200524,1,0,1,Rural,Gd,316176.97140341776,1.0,70
3954.414869603189,5,7,1960,1495.1677893433264,3,0,0,Downtown,Ex,540967.7263013704,3.0,64
5485.246925153309,10,3,2014,1939.4819865353256,2,0,3,Rural,TA,466350.32642579766,2.0,10
2662.831852244821,4,6,1983,1740.3042966736737,2,1,0,Downtown,Fa,391608.422959963,2.5,41
6798.446245210558,7,4,1950,2223.2816456256837,1,1,0,LuxuryEstate,Ex,1083426.7984434403,1.5,74
7294.3918794054825,6,5,1951,1270.0703688424298,3,1,1,Suburbs,Fa,325879.4238256834,3.5,73
5033.627075401252,10,5,1969,1285.1825107362456,3,0,2,LuxuryEstate,Fa,816429.9398180778,3.0,55
9147.973526580066,7,7,2010,849.4453668043274,2,0,2,Rural,TA,349845.4646952869,2.0,14
3548.4686739953177,5,5,1970,1285.50964131379,2,1,3,Rural,TA,288223.47700202535,2.5,54
3071.2502395803594,4,3,2017,1982.3849471512228,3,1,3,LuxuryEstate,Gd,860299.7086220452,3.5,7
6448.903637119944,7,10,1961,2149.993686131067,1,1,3,Downtown,Ex,790904.3408259937,1.5,63
8094.19660522431,7,5,1971,1980.152584043334,2,0,3,Downtown,Ex,786423.3106759598,2.0,53
9367.855382915737,6,7,1969,602.9040667252818,3,1,0,Downtown,TA,391527.80291405914,3.5,55
